K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46,K51,K52,K53,K54,K55,K56,K61,K62,K63,K64,K65,K66,F1,F2,F3,F4,F5,F6,U1,U2,U3,U4,U5,U6
27546515.2861001,-20659886.464575075,13773257.64305005,0.0,0.0,0.0,-20659886.464575075,48910342.93225976,7590570.003109612,-28250456.467684686,28250456.467684686,0.0,13773257.64305005,7590570.003109612,65213790.57634635,-28250456.467684686,18833637.645123124,0.0,0.0,-28250456.467684686,-28250456.467684686,35174914.7029125,-21325998.23245687,6924458.235227815,0.0,28250456.467684686,18833637.645123124,-21325998.23245687,46899886.27055,4616305.490151877,0.0,0.0,0.0,6924458.235227815,4616305.490151877,9232610.980303753,-8429.765763170102,-65011.6392942744,-4811.014905084594,-61275.93976613221,6056.248081131991,7184.532587122705,-0.02217580801003676,-0.036954571036888165,-0.011692279167050651,-0.045478119502272145,0.0031246523634114276,0.03332443254607389
26770305.861531284,-20077729.39614846,13385152.930765642,0.0,0.0,0.0,-20077729.39614846,36893688.0502373,-3261770.742059622,-16815958.65408884,16815958.65408884,0.0,13385152.930765642,-3261770.742059622,49191584.066983074,-16815958.65408884,11210639.102725893,0.0,0.0,-16815958.65408884,-16815958.65408884,46598052.70297463,12966135.394796953,29782094.048885792,0.0,16815958.65408884,11210639.102725893,12966135.394796953,62130736.93729951,19854729.365923863,0.0,0.0,0.0,29782094.048885792,19854729.365923863,39709458.731847726,-4274.754767649038,-59914.955592802864,-11422.142328969545,-70161.3842110041,8006.666122902465,7690.230973716118,-0.02248468907010812,-0.03802212204623557,-0.01238317033271226,-0.0369853406048092,0.013623060991776754,0.021121137405389928
20847746.789582603,-15635810.092186952,10423873.394791301,0.0,0.0,0.0,-15635810.092186952,32908060.951816387,1636440.7674424816,-17272250.859629434,17272250.859629434,0.0,10423873.394791301,1636440.7674424816,43877414.60242185,-17272250.859629434,11514833.906419622,0.0,0.0,-17272250.859629434,-17272250.859629434,27437147.694336094,-7107354.024922775,10164896.834706658,0.0,17272250.859629434,11514833.906419622,-7107354.024922775,36582863.59244812,6776597.889804439,0.0,0.0,0.0,10164896.834706658,6776597.889804439,13553195.779608877,-16121.52830582856,-94381.50915305121,782.5535606400535,-94797.65374507685,-921.2684246486006,16260.243169837107,-0.041450907246370204,-0.06771839696899895,-0.02022237767152432,-0.07264863234292873,0.015300173379654197,0.04803612255491394
39889104.59954283,-29916828.44965712,19944552.299771413,0.0,0.0,0.0,-29916828.44965712,51001431.019543365,-8832225.879770871,-21084602.56988625,21084602.56988625,0.0,19944552.299771413,-8832225.879770871,68001908.02605782,-21084602.56988625,14056401.713257499,0.0,0.0,-21084602.56988625,-21084602.56988625,36280110.95664135,-5889094.183131142,15195508.386755107,0.0,21084602.56988625,14056401.713257499,-5889094.183131142,48373481.27552181,10130338.924503405,0.0,0.0,0.0,15195508.386755107,10130338.924503405,20260677.84900681,-14427.675189111238,-49354.24506996895,12403.935354899493,-48619.40151474289,-12158.987503157472,14182.727337369217,-0.01476230788925743,-0.02479478219198007,-0.00839094678248879,-0.02733703779777115,0.005837073796150449,0.018284253929749937
21902296.87159624,-16426722.65369718,10951148.43579812,0.0,0.0,0.0,-16426722.65369718,37603663.38494946,4750218.077555103,-21176940.731252283,21176940.731252283,0.0,10951148.43579812,4750218.077555103,50138217.84659928,-21176940.731252283,14117960.48750152,0.0,0.0,-21176940.731252283,-21176940.731252283,34276184.38749999,-8077697.075004574,13099243.656247709,0.0,21176940.731252283,14117960.48750152,-8077697.075004574,45701579.18333332,8732829.104165139,0.0,0.0,0.0,13099243.656247709,8732829.104165139,17465658.208330277,-7196.013974668904,-28015.31380049666,5053.590015838921,-30497.796245795544,-5881.084164271882,8023.508123101865,-0.01129825505585065,-0.017770613948900747,-0.004716512120873786,-0.01865003688601727,0.0038761644288049,0.01250883312547879
18700751.03509588,-14025563.27632191,9350375.51754794,0.0,0.0,0.0,-14025563.27632191,23094923.026759837,-4956203.525883984,-9069359.750437927,9069359.750437927,0.0,9350375.51754794,-4956203.525883984,30793230.70234645,-9069359.750437927,6046239.833625284,0.0,0.0,-9069359.750437927,-9069359.750437927,18747088.13601165,608368.6351357959,9677728.385573722,0.0,9069359.750437927,6046239.833625284,608368.6351357959,24996117.514682196,6451818.923715815,0.0,0.0,0.0,9677728.385573722,6451818.923715815,12903637.84743163,-10428.760373304342,-50585.99603419067,3995.5220685451286,-61661.05082005568,-7687.2069971668,14120.445301926013,-0.0351724613043606,-0.060374439406693986,-0.02133206714806573,-0.06418807264828505,0.017925484131651098,0.040272611986826905
8009863.846854395,-6007397.885140796,4004931.9234271976,0.0,0.0,0.0,-6007397.885140796,24603811.442666974,12589015.672385383,-18596413.55752618,18596413.55752618,0.0,4004931.9234271976,12589015.672385383,32805081.92355597,-18596413.55752618,12397609.038350787,0.0,0.0,-18596413.55752618,-18596413.55752618,25917621.190281942,-11275205.924770415,7321207.632755764,0.0,18596413.55752618,12397609.038350787,-11275205.924770415,34556828.25370926,4880805.088503842,0.0,0.0,0.0,7321207.632755764,4880805.088503842,9761610.177007684,-9590.276070476548,-58635.393124193986,-364.57890044489795,-63767.960806422154,-1346.276993631158,11301.131964552604,-0.044513594439632424,-0.06414731091784914,-0.009588393998822492,-0.06206388282127155,0.011763821334327716,0.04182371331800285
19387298.10182417,-14540473.576368129,9693649.050912086,0.0,0.0,0.0,-14540473.576368129,31296290.074858,2215342.922121741,-16755816.49848987,16755816.49848987,0.0,9693649.050912086,2215342.922121741,41728386.76647733,-16755816.49848987,11170544.33232658,0.0,0.0,-16755816.49848987,-16755816.49848987,24641537.13268479,-8870095.86429495,7885720.63419492,0.0,16755816.49848987,11170544.33232658,-8870095.86429495,32855382.843579717,5257147.08946328,0.0,0.0,0.0,7885720.63419492,5257147.08946328,10514294.17892656,-8611.89691271161,-47622.05824737791,1349.774409630586,-56762.267218691515,-4396.510733401788,11658.633236482812,-0.024856382476655513,-0.04096660691296211,-0.01262555151248255,-0.04641010416630803,0.007363885823360665,0.03223447172057869
19653582.045873497,-14740186.534405123,9826791.022936748,0.0,0.0,0.0,-14740186.534405123,38782411.11087108,9302038.042060826,-24042224.57646595,24042224.57646595,0.0,9826791.022936748,9302038.042060826,51709881.48116143,-24042224.57646595,16028149.717643965,0.0,0.0,-24042224.57646595,-24042224.57646595,38544011.23795564,-9540437.914976262,14501786.661489688,0.0,24042224.57646595,16028149.717643965,-9540437.914976262,51392014.98394085,9667857.774326459,0.0,0.0,0.0,14501786.661489688,9667857.774326459,19335715.548652917,-5203.234261276046,-32925.69513696445,-568.76318976939,-24353.827482259956,3426.0524080042205,2345.9450430412153,-0.010927664856146074,-0.016716553859999702,-0.0037489958282451116,-0.016228102797000578,0.004118602263986584,0.010233103001063299
23437077.181632765,-17577807.886224575,11718538.590816382,0.0,0.0,0.0,-17577807.886224575,43011591.75153326,7855975.979084112,-25433783.865308687,25433783.865308687,0.0,11718538.590816382,7855975.979084112,57348789.00204435,-25433783.865308687,16955855.910205793,0.0,0.0,-25433783.865308687,-25433783.865308687,49199799.94938308,-1667767.7812342942,23766016.084074393,0.0,25433783.865308687,16955855.910205793,-1667767.7812342942,65599733.26584411,15844010.722716263,0.0,0.0,0.0,23766016.084074393,15844010.722716263,31688021.445432525,-8233.508661743737,-38525.94196673426,3625.0366679093877,-57682.21592988843,-10010.46132229411,14618.93331612846,-0.014783169961588113,-0.023051121417618475,-0.005712947617564516,-0.022836418203658133,0.006178711573732957,0.014499297282138961
6044117.225622463,-4533087.919216847,3022058.6128112315,0.0,0.0,0.0,-4533087.919216847,18312101.499684185,9245925.66125049,-13779013.580467338,13779013.580467338,0.0,3022058.6128112315,9245925.66125049,24416135.332912248,-13779013.580467338,9186009.053644892,0.0,0.0,-13779013.580467338,-13779013.580467338,39907622.42483401,12349595.26389934,26128608.844366677,0.0,13779013.580467338,9186009.053644892,12349595.26389934,53210163.23311202,17419072.56291112,0.0,0.0,0.0,26128608.844366677,17419072.56291112,34838145.12582224,-7564.316977729613,-32997.34711725204,4129.518249708548,-27272.123699624022,-2221.110443832543,5655.909171853608,-0.027985025396155626,-0.03724753072025328,-0.002404279790994148,-0.028047742366930174,0.011465567097436707,0.01546537139833018
25601059.902746145,-19200794.92705961,12800529.951373072,0.0,0.0,0.0,-19200794.92705961,26305764.434813023,-12095825.419306196,-7104969.507753413,7104969.507753413,0.0,12800529.951373072,-12095825.419306196,35074352.579750694,-7104969.507753413,4736646.338502276,0.0,0.0,-7104969.507753413,-7104969.507753413,27788223.33249702,13578284.316990193,20683253.824743606,0.0,7104969.507753413,4736646.338502276,13578284.316990193,37050964.443329364,13788835.883162405,0.0,0.0,0.0,20683253.824743606,13788835.883162405,27577671.76632481,-8239.095634655352,-44764.814440889546,1556.5864556808574,-35889.17416046586,1401.96030446037,5280.548874514125,-0.0260408350323373,-0.04643972541201889,-0.0182215707510119,-0.04558952739837267,0.01865536349269844,0.025055942942484522
33639879.490841545,-25229909.61813116,16819939.745420773,0.0,0.0,0.0,-25229909.61813116,38940106.199643,-11519713.036619317,-13710196.581511844,13710196.581511844,0.0,16819939.745420773,-11519713.036619317,51920141.599524006,-13710196.581511844,9140131.054341229,0.0,0.0,-13710196.581511844,-13710196.581511844,36649136.75287999,9228743.589856304,22938940.17136815,0.0,13710196.581511844,9140131.054341229,9228743.589856304,48865515.670506656,15292626.7809121,0.0,0.0,0.0,22938940.17136815,15292626.7809121,30585253.5618242,-8271.994556227433,-33950.007078587376,5227.320086259076,-33956.79229243179,-5229.581824207214,8274.256294175571,-0.012889430784209755,-0.02210383765017602,-0.007868691826537974,-0.022316122263312217,0.007656572180981532,0.013179336510961552
22276760.070487503,-16707570.052865628,11138380.035243751,0.0,0.0,0.0,-16707570.052865628,32069309.277186804,-1345830.8285444528,-15361739.224321175,15361739.224321175,0.0,11138380.035243751,-1345830.8285444528,42759079.03624907,-15361739.224321175,10241159.482880784,0.0,0.0,-15361739.224321175,-15361739.224321175,40400265.441524535,9676786.992882181,25038526.217203356,0.0,15361739.224321175,10241159.482880784,9676786.992882181,53867020.58869938,16692350.811468905,0.0,0.0,0.0,25038526.217203356,16692350.811468905,33384701.62293781,-15329.436902312105,-86393.35109143285,1861.0901074799312,-71630.22598398972,3059.951595001112,10408.395199831062,-0.03271681152905707,-0.05292833779977077,-0.015335155312449921,-0.04978758017720821,0.018155568888637175,0.028574672089673854
23492198.579976067,-17619148.93498205,11746099.289988033,0.0,0.0,0.0,-17619148.93498205,38023781.74832085,2785483.8783567436,-20404632.813338794,20404632.813338794,0.0,11746099.289988033,2785483.8783567436,50698375.664427795,-20404632.813338794,13603088.542225864,0.0,0.0,-20404632.813338794,-20404632.813338794,31176050.817201905,-9633214.80947568,10771418.003863113,0.0,20404632.813338794,13603088.542225864,-9633214.80947568,41568067.75626921,7180945.335908742,0.0,0.0,0.0,10771418.003863113,7180945.335908742,14361890.671817483,-13844.369358896942,-85091.27606885557,-675.0199718246386,-60582.94033534712,8844.465216327455,5674.924114394125,-0.02851293588993931,-0.045936983749794255,-0.013058239323460332,-0.048100555871988214,0.01049429512306058,0.031223407019252275
36501455.4930428,-27376091.619782098,18250727.7465214,0.0,0.0,0.0,-27376091.619782098,53291875.16755712,-1460308.072007075,-25915783.547775023,25915783.547775023,0.0,18250727.7465214,-1460308.072007075,71055833.55674282,-25915783.547775023,17277189.031850014,0.0,0.0,-25915783.547775023,-25915783.547775023,40376926.2698028,-11454640.825747246,14461142.722027777,0.0,25915783.547775023,17277189.031850014,-11454640.825747246,53835901.6930704,9640761.814685185,0.0,0.0,0.0,14461142.722027777,9640761.814685185,19281523.62937037,-15301.669698057849,-56324.76381569141,11828.41812421856,-16679.14988591838,1386.7865190391167,2086.465054800172,-0.0110334502164092,-0.017240640743375828,-0.00463247490389052,-0.017142697855966213,0.004220488982128853,0.010854989491261192
16523205.721385956,-12392404.291039467,8261602.860692978,0.0,0.0,0.0,-12392404.291039467,30659168.159377784,5874359.57729885,-18266763.868338317,18266763.868338317,0.0,8261602.860692978,5874359.57729885,40878890.87917037,-18266763.868338317,12177842.57889221,0.0,0.0,-18266763.868338317,-18266763.868338317,30755714.460725702,-5777813.275950929,12488950.592387388,0.0,18266763.868338317,12177842.57889221,-5777813.275950929,41007619.28096761,8325967.061591592,0.0,0.0,0.0,12488950.592387388,8325967.061591592,16651934.123183183,-15797.682671737059,-63855.00832269271,10310.362569243216,-34116.563019152076,-397.5474680630077,5884.86757055685,-0.024515628711499406,-0.036501208304886026,-0.007632736355330199,-0.03423267818161521,0.009358597006732377,0.0213486145798616
26853794.051614787,-20140345.53871109,13426897.025807394,0.0,0.0,0.0,-20140345.53871109,23244670.36193721,-17036020.71548497,-3104324.8232261217,3104324.8232261217,0.0,13426897.025807394,-17036020.71548497,30992893.815916285,-3104324.8232261217,2069549.8821507478,0.0,0.0,-3104324.8232261217,-3104324.8232261217,25748365.2368003,19539715.59034806,22644040.41357418,0.0,3104324.8232261217,2069549.8821507478,19539715.59034806,34331153.64906707,15096026.942382786,0.0,0.0,0.0,22644040.41357418,15096026.942382786,30192053.884765573,-7328.708913064024,-70984.78078314039,-9004.175768252084,-85112.445730287,4294.954119203212,12037.930562112895,-0.09537696264537866,-0.18214562553391678,-0.08301033598760678,-0.18304790909174407,0.08362503983194025,0.09587212378272719
5879738.382964351,-4409803.787223264,2939869.1914821756,0.0,0.0,0.0,-4409803.787223264,9910754.623256553,1091147.0488100247,-5500950.836033288,5500950.836033288,0.0,2939869.1914821756,1091147.0488100247,13214339.497675402,-5500950.836033288,3667300.5573555254,0.0,0.0,-5500950.836033288,-5500950.836033288,10881489.72298557,-120411.94908100739,5380538.886952281,0.0,5500950.836033288,3667300.5573555254,-120411.94908100739,14508652.96398076,3587025.9246348543,0.0,0.0,0.0,5380538.886952281,3587025.9246348543,7174051.849269709,-15956.00056504582,-83650.3210499289,4028.56078011534,-60024.58968279355,3846.683008929778,8080.756776000702,-0.10097238334465847,-0.15672321810371123,-0.03856751302477734,-0.14756729019078796,0.04629182592717204,0.08865594140569277
11217376.835681116,-8413032.626760837,5608688.417840558,0.0,0.0,0.0,-8413032.626760837,35001305.780527525,18175240.52700585,-26588273.153766688,26588273.153766688,0.0,5608688.417840558,18175240.52700585,46668407.707370035,-26588273.153766688,17725515.43584446,0.0,0.0,-26588273.153766688,-26588273.153766688,35030283.20089288,-18146263.106640495,8442010.047126193,0.0,26588273.153766688,17725515.43584446,-18146263.106640495,46707044.26785717,5628006.698084128,0.0,0.0,0.0,8442010.047126193,5628006.698084128,11256013.396168256,-12266.854913803927,-76150.16101095235,-849.6771760429292,-57609.12026803394,7030.024090349066,6086.5079994977905,-0.03677396202191204,-0.0525400187169726,-0.007449220519472605,-0.05063376603110148,0.009123026860349312,0.033954544991137904
22176930.538143124,-16632697.903607342,11088465.269071562,0.0,0.0,0.0,-16632697.903607342,25653408.52620398,-7611987.281010706,-9020710.622596636,9020710.622596636,0.0,11088465.269071562,-7611987.281010706,34204544.701605305,-9020710.622596636,6013807.08173109,0.0,0.0,-9020710.622596636,-9020710.622596636,22251811.373895086,4210390.1287018135,13231100.75129845,0.0,9020710.622596636,6013807.08173109,4210390.1287018135,29669081.831860114,8820733.834198967,0.0,0.0,0.0,13231100.75129845,8820733.834198967,17641467.668397933,-16143.682640866798,-84622.25948204976,4079.9454543836764,-79288.85083802254,-2302.14257304127,14365.879759524392,-0.047970594534225704,-0.0830677537205049,-0.030116340254749147,-0.08457974496699558,0.028407268871701488,0.05004549881327094
23461584.572802674,-17596188.429602005,11730792.286401337,0.0,0.0,0.0,-17596188.429602005,27050261.46768862,-8142115.391515389,-9454073.038086616,9454073.038086616,0.0,11730792.286401337,-8142115.391515389,36067015.29025149,-9454073.038086616,6302715.358724411,0.0,0.0,-9454073.038086616,-9454073.038086616,31701829.168100845,12793683.091927614,22247756.13001423,0.0,9454073.038086616,6302715.358724411,12793683.091927614,42269105.557467796,14831837.420009486,0.0,0.0,0.0,22247756.13001423,14831837.420009486,29663674.840018973,-9175.186078525163,-40483.75730039313,4855.786390252617,-36517.5440976371,-3533.7153226672744,7853.11501093982,-0.02073276212985071,-0.03545007772565989,-0.01249173780153379,-0.03448873850253104,0.013313235597347737,0.01947467451853206
